Customer ID,Age,income_usd,credit Score,tenure_years,monthly_visits,satisfaction,City,customer_segment,gender,is_active,churn_flag,signup_date,lead_source,notes_text
CUST-01570,18.95482039,"$87,822",736.0263724,3.364947005,8,1.87934181,Hyderabad,,,Yes,Yes,2025-05-18,Unknown,follow-up needed
CUST-01831,46.96726461,,523.905343,,5,3.338343224,Hyderabad,Consumer,Male,N,No,2026-02-08,???,normal
CUST-00444,53.84793987,82612.75313,530.508055,1.404790069,3,4.409517013,Hyderabad,Consumer,,,No,2022-03-28,Website,???
CUST-01003,,,,,7,2.682271617,Bengaluru,Consumer,Male,1,No,not_a_date,Google Ads,urgent
CUST-01078,71.71053033,21293.2121,624.5206116,15.08793142,9,,Hyderabad,SMB,Female,,Yes,2024-01-03,referral,complaint!!!
CUST-00838,55.1298234,62439.80368,,4.691936631,5,,Hyderabad,Enterprise,f,,Yes,2023-05-03,Social,good customer
CUST-01791,18.1 years,,632.2093506,4.599835931,6,4.050630307,Hyderabad,SMB,Female,N,No,2025-12-30,,???
CUST-00305,??,67388.88667,,8.307149419,5,,,Consumer,f,yes,No,,Referral,good
CUST-01366,42.5 years,27175.47736,716.7431,6.420078674,13,,Kolkata,,m,Y,Yes,2024-10-22,,ok
CUST-01558,47.25839912,68902.76832,764.4107945,6.858317973,3,3.341412192,Bengaluru,,m,Y,No,2025-05-06,WEB,late payment
CUST-00314,43.2679179,missing,,,9,2.33775927,Bengaluru,Consumer,f,,No,2021-11-15,google_ads,
CUST-00150,39.88458281,,681.4759535,4.926766002,6,,Kolkata,SMB,F,yes,Yes,2021-06-01,website,
CUST-01149,50.2 years,,688.0419462,,,3.978191659,Bengaluru,UNKNOWN,f,yes,No,2024-03-15,WEB,VIP
CUST-01214,29.4 years,31295.82269,663.4844929,11.0258173,5,2.541940379,Hyderabad,Consumer,,N,Yes,2024-05-21,WEB,N/A
CUST-00575,40.27812071,52829.14923,280.2131704,6.226230054,3,3.450964996,,,f,1,No,2022-08-08,,
CUST-00051,41.46943278,"$83,857",660.4231415,6.874490747,7,2.746776411,Chennai,,f,0,No,2021-02-20,referral,N/A
CUST-01553,31.01934381,97118.15966,,6.087617238,2,,Bengaluru,Consumer,F,N,No,2025-05-01,Website,N/A
CUST-00727,,33437.86895,647.9349167,2.929423127,6,,Hyderabad,consumer,m,Y,No,2023-01-10,Social,urgent
CUST-00834,33.44232186,"$31,808",514.5855294,6.143544115,7,,,Enterprise,f,Yes,No,2023-04-29,Website,complaint!!!
CUST-01378,40.1271364,47170.16898,674.602197,4.614023154,7,2.091833859,Chennai,Consumer,Female,0,No,2024-11-04,,???
CUST-01116,38.9478646,83028.24263,685.7979028,8.485824933,4,,Pune,consumer,Male,0,No,2024-02-11,Social,ok
CUST-01167,67.4890891,error,637.4668419,5.026280054,7,3.244191218,Bengaluru,UNKNOWN,f,0,No,03/04/2024,,complaint!!!
CUST-00471,42.17250143,,,11.8665281,7,2.761695883,Bengaluru,Enterprise,Female,0,No,2022-04-24,,
CUST-00972,36.72581683,53410.99413,655 pts,4.322685301,9,3.832497002,Delhi,Enterprise,F,,No,2023-09-17,website,N/A
CUST-00654,24.75511163,,707.1982392,5.922733681,3,4.522073874,Mumbai,Consumer,,,No,2022-10-28,Referral,good
CUST-00400,29.54392085,,666.1606136,5.820139547,5,,Delhi,Consumer,Male,1,No,,Website,normal
CUST-00512,34.43211965,140619.1803,471.2780908,7.874543742,,3.740862811,Bengaluru,SMB,F,Y,No,2022-06-05,,late payment
CUST-00321,47.4 years,69271.86784,,7.904368524,5,2.392643855,Delhi,SMB,F,No,No,2021-11-23,,urgent
CUST-00020,37.40088907,71483.36872,566.2729872,2.676832705,6,3.152472242,Pune,Consumer,Male,Y,No,,???,
CUST-00685,32.77511032,"$24,295",703.2914436,,,3.809666561,,Consumer,M,no,No,2022-11-29,Google Ads,VIP
CUST-00036,,82483.08791,607.3323696,,5,3.949679452,,Consumer,m,,Yes,2021-02-05,Social,complaint!!!
CUST-00903,36.2 years,96448.13901,470.3777545,2.595623784,4,4.175096449,Kolkata,Consumer,F,,No,2023-07-09,website,normal
CUST-01779,24.54282745,,591.5443259,5.244813426,11,,Mumbai,UNKNOWN,,N,No,2025-12-17,WEB,VIP
CUST-00828,36.58866973,158508.1491,545.2948006,6.023187643,1,4.035520231,Pune,,M,1,No,not_a_date,WEB,???
CUST-01854,46.06537178,,,3.401525297,6,3.296442452,Hyderabad,SMB,M,1,,2026-03-04,email,N/A
CUST-00408,,45254.85849,580 pts,6.206432161,2,2.975001365,Bengaluru,Enterprise,F,Y,No,,Unknown,urgent
CUST-00921,34.18512142,36974.7848,712.1306145,0.7299293524,11,2.410201519,Pune,SMB,Female,yes,No,2023-07-27,Social,N/A
CUST-00538,N/A,"$22,540",626.5539061,2.063034202,9,3.424885746,,,Male,,No,2022-07-02,,late payment
CUST-00759,,83089.20004,588.3275996,3.177107292,6,4.561644536,Chennai,UNKNOWN,Female,,No,2023-02-12,referral,
CUST-01905,45.42926022,22585.5018,627.9727544,2.14886477,5,,Hyderabad,SMB.,F,Y,Yes,,Unknown,follow-up needed
CUST-01063,32.52234627,,786.1598007,,5,4.810031612,,Enterprise,Female,Yes,No,2023-12-19,,normal
CUST-01200,25.30062739,43697.26746,607.9980307,6.259285484,6,3.7030267,Bengaluru,Consumer,f,1,No,2024-05-06,,late payment
CUST-00246,22.55092902,39097.08625,589.7488508,2.801747871,6,4.011575457,Mumbai,,Female,,No,07/09/2021,Google Ads,good
CUST-01417,,58595.35559,620.6755504,0.645297865,10,3.160154994,Bengaluru,consumer,f,Yes,No,2024-12-13,referral,urgent
CUST-01128,,69021.87288,608.7765024,3.199310369,9,4.001954817,Chennai,Consumer,F,No,No,2024-02-23,Referral,follow-up needed
CUST-00785,38.13734527,67962.48655,618.5247231,,5,4.175447488,Mumbai,consumer,Male,1,No,2023-03-10,,
CUST-01743,44.07899785,,577.7118809,5.081112374,6,5,Hyderabad,Enterprise,,,Yes,11/11/2025,Email,
CUST-00490,,,612.8271807,3.403141321,,3.46102236,Chennai,consumer,f,Yes,No,,,
CUST-00155,37.35460939,,632.1458052,4.701753324,4,2.750948733,Bengaluru,,m,Y,Yes,2021-06-06,Website,normal
CUST-00962,39.57232539,54176.37027,none,4.848687679,,3.40524904,Pune,SMB,Male,N,No,2023-09-07,Social,normal
CUST-00854,,62878.39288,611 pts,13.98994091,6,3.861432947,,SMB,M,no,Yes,2023-05-20,,good customer
CUST-01312,47.65484362,78533.15346,602 pts,4.950721636,6,2.669675334,Hyderabad,Consumer,f,yes,,2024-08-28,Social,ok
CUST-00626,31.59857183,50501.84969,,,10,4.654952058,,,m,Y,No,,,N/A
CUST-00686,32.25076195,,564.747509,4.47277746,,3.888190085,Pune,Consumer,Male,0,No,2022-11-30,email,N/A
CUST-01562,39.67909174,58538.63603,,1.747244771,4,2.391685544,Kolkata,Consumer,Male,no,Yes,2025-05-10,referral,good
CUST-00570,40.25568305,71199.19755,,6.504987622,13,3.676683101,Hyderabad,SMB,,1,Yes,2022-08-03,Google Ads,urgent
CUST-01909,,missing,ERR,8.961059429,8,4.711650551,,,F,Yes,No,2026-04-29,WEB,
CUST-00018,66.23352198,"$38,251",717.1490301,2.603501445,6,3.348125559,,Enterprise,F,Y,No,2021-01-18,Referral,complaint!!!
CUST-00128,23.73484335,"$41,234",533.4464291,3.81068406,2,3.916355185,Pune,Consumer,m,Yes,No,2021-05-10,email,complaint!!!
CUST-01347,41.92212164,"$506,702",687.371593,8.061958286,,4.170750111,Kolkata,Consumer,F,yes,No,not_a_date,,VIP
CUST-01280,,,777.097404,4.685617843,5,3.795824178,,Consumer,M,no,No,,,
CUST-01969,32.8345,39150.11115,457 pts,5.385810821,5,4.507221904,Chennai,,f,1,Yes,2026-06-29,google_ads,normal
,42.96550781,"$64,045",561 pts,4.549290756,4,3.513904219,Chennai,Consumer,m,No,No,03/08/2023,Email,
CUST-00981,43.56043767,"$52,352",765.5385798,10.22380422,6,4.331577732,Bengaluru,UNKNOWN,F,0,No,2023-09-26,WEB,late payment
CUST-01965,,,743.3421445,,6,,Bengaluru,Consumer,,,No,2026-06-25,,
CUST-00191,58.68398865,,,1.170668454,3,3.59240448,Delhi,Enterprise,Male,Yes,No,2021-07-13,Google Ads,complaint!!!
CUST-01140,38.04555502,162721.6315,747.4864623,6.289878711,9,4.460622709,,consumer,M,yes,No,2024-03-06,Unknown,normal
CUST-00993,59.53244066,53242.66059,505.8209438,6.326268116,7,3.168581337,Delhi,SMB.,f,1,No,2023-10-08,Social,follow-up needed
CUST-01956,,,,5.080835492,4,4.830551426,,SMB,Male,,No,2026-06-16,???,urgent
CUST-01657,42.66169041,48388.65045,661.8569474,5.177050004,2,3.772932453,,Enterprise,Female,Yes,No,2025-08-15,Website,ok
CUST-00607,47.2 years,"$31,857",604.6984974,3.955963669,11,4.642120407,,,Female,Yes,No,2022-09-10,,urgent
CUST-00181,,,540.7942993,8.183530789,6,5,Hyderabad,SMB,M,,No,2021-07-03,,N/A
CUST-00302,19.59366314,33710.91839,522.7838111,12.18877601,1,3.617440823,,SMB,,,Yes,2021-11-03,,late payment
CUST-00497,18,51428.21989,668.8747023,6.970637369,4,1.443713546,Hyderabad,Enterprise,,no,No,2022-05-21,,
CUST-01721,,56415.55887,491.7313462,,,3.092261194,Hyderabad,Consumer,F,0,No,2025-10-19,referral,good customer
CUST-01710,36.032558,47195.26702,708 pts,1.451672315,12,3.959594845,Mumbai,UNKNOWN,,Y,No,,email,follow-up needed
CUST-01888,40.39562021,43809.48304,,1.867001188,4,2.687707131,,Enterprise,f,,Yes,2026-04-07,email,???
CUST-01992,44.54387914,31142.4568,644.3138155,3.520033372,3,3.128333354,Delhi,Consumer,Male,yes,Yes,,referral,late payment
CUST-00518,29.7 years,121162.1699,649.3415481,9.486935047,7,3.201229408,Kolkata,,Female,,No,2022-06-11,Google Ads,VIP
CUST-01985,28.5682807,35306.89981,773.5779319,4.232449797,6,2.764142309,Pune,Consumer,Male,No,No,2026-07-15,Email,good customer
CUST-01070,37.1 years,34549.97855,598.1262277,7.878459222,9,2.027291089,,Consumer,M,N,No,2023-12-26,website,good
CUST-00477,50.76621839,17992.27362,659 pts,6.05044274,9,4.049835317,Mumbai,Consumer,f,Y,No,2022-05-01,???,normal
CUST-00158,49.79287413,35238.30264,545.9461292,5.872270022,7,4.145301163,Bengaluru,Consumer,Male,no,Yes,2021-06-09,WEB,follow-up needed
CUST-01244,,63393.95996,766.7573384,4.505572086,6,3.682772309,,SMB.,f,Y,No,2024-06-20,Referral,
CUST-01196,61.52581521,"$98,449",673.1082812,2.229107859,,4.674593963,Bengaluru,,f,No,No,2024-05-02,Social,
CUST-00017,42.42500941,"$54,157",,6.973651941,10,2.897836949,Bengaluru,,,1,Yes,2021-01-17,Email,complaint!!!
CUST-01536,26.48686696,26382.13048,,3.854177545,9,3.556641763,Delhi,Enterprise,f,No,No,2025-04-14,,N/A
CUST-01073,35.24848816,23178.59971,603.0607592,8.424060504,8,5,,consumer,Male,yes,No,2023-12-29,,
CUST-01972,34.31963255,62053.98014,638.3247483,10.53302508,,,,consumer,Female,0,Yes,2026-07-02,email,follow-up needed
CUST-00547,40.4 years,46330.15122,,2.047881496,6,3.772346182,Pune,SMB,Male,Yes,No,2022-07-11,website,VIP
CUST-01540,56.19642376,35147.01508,ERR,4.835297709,5,2.455958137,Chennai,SMB,Female,Y,,2025-04-18,website,
CUST-00659,,"$49,817",704.2177447,8.921638966,5,4.046585773,Hyderabad,Consumer,F,yes,Yes,2022-11-02,Social,urgent
CUST-01626,51.58462746,167250.5702,715.8765205,,,3.672138108,Pune,Consumer,F,no,No,2025-07-14,,
CUST-01020,45.43642359,"$17,863",753.6030993,8.236962742,7,4.734383746,,Consumer,Male,1,Yes,05/11/2023,Website,complaint!!!
CUST-01663,36.76805491,43428.818,,3.78183363,,3.625877122,Hyderabad,Consumer,m,No,No,,Google Ads,VIP
CUST-01505,35.5 years,60109.73112,749.5885387,,3,2.425954137,Delhi,Consumer,Female,1,No,2025-03-13,WEB,
CUST-00960,42.89643412,"$160,831",six hundred,4.134489382,4,2.941151633,Pune,,m,N,No,2023-09-05,,follow-up needed
CUST-01882,55.0652762,"$119,220",,4.537870004,1,3.565449842,Delhi,Enterprise,Female,N,No,2026-04-01,,
CUST-00284,43.5 years,512398.1698,591.4350892,7.925813219,2,,,,f,no,No,2021-10-16,???,good customer
CUST-00798,,47736.51057,,,,3.953115733,Mumbai,,Female,no,No,2023-03-24,Social,follow-up needed
CUST-01627,18,56418.86937,801.639472,6.282156585,1,3.880374035,Bengaluru,SMB,,Y,Yes,2025-07-15,???,complaint!!!
CUST-00226,40.73873996,62564.45363,690.7007674,1.86858986,9,4.162213165,,SMB.,f,1,No,2021-08-18,google_ads,complaint!!!
CUST-00027,,75050.97457,,,,3.904548235,Pune,,m,No,No,2021-01-27,Referral,
CUST-01771,32.6 years,43190.8321,671.7717556,4.029000883,8,5,Hyderabad,Consumer,M,Y,Yes,2025-12-09,Referral,good customer
CUST-00438,unknown,,six hundred,1.062510784,,2.346157828,Bengaluru,consumer,m,yes,Yes,2022-03-22,,good customer
CUST-01949,27.54540714,53347.85811,741.9575979,8.193693092,2,3.509505863,Mumbai,,Male,,No,2026-06-09,Social,complaint!!!
CUST-01389,42.03681126,,736.2661573,6.669797654,4,2.952956345,,,Female,Yes,No,2024-11-15,???,good
CUST-00230,34.55139966,64061.42748,635.2780338,6.195885767,2,4.548798193,,Enterprise,Female,,Yes,2021-08-22,,complaint!!!
CUST-00038,27.91812228,95148.45649,718.0838043,1.623935047,12,3.023718556,Chennai,SMB,Male,0,No,2021-02-07,Website,normal
CUST-00750,27.28243254,83071.71241,727.7418213,4.723269898,11,4.39610617,Hyderabad,SMB,f,N,No,2023-02-03,???,good customer
CUST-01046,27.68952778,44786.21928,533.3142502,15.76862556,4,4.429468178,Bengaluru,SMB,,,Yes,2023-12-01,email,normal
CUST-01399,44.90655812,,248.1013037,,5,3.550965278,Chennai,Enterprise,F,no,Yes,2024-11-25,email,normal
CUST-00470,26.4549066,₹55k,,10.05964835,6,,Hyderabad,Consumer,f,No,,2022-04-23,Social,ok
CUST-01693,,18935.13594,,3.844158859,7,5,Hyderabad,consumer,Male,no,Yes,2025-09-21,Referral,N/A
CUST-01968,N/A,30966.44245,634.8593259,6.715110264,6,4.634730304,Bengaluru,Consumer,m,,Yes,2026-06-28,Google Ads,VIP
CUST-00688,,,635.5063747,5.152704618,,3.233083758,Kolkata,UNKNOWN,M,No,No,2022-12-02,Website,follow-up needed
CUST-01844,20.03152196,,558 pts,1.163025734,5,4.139356957,Kolkata,Consumer,f,0,Yes,22/02/2026,,ok
CUST-00640,44.2940885,39864.2343,694.9387612,2.046690247,72,4.076241988,Pune,Consumer,Male,1,Yes,2022-10-14,Unknown,follow-up needed
CUST-01713,45.7 years,50726.21106,641.7336732,4.175272166,,,Pune,,Female,no,Yes,2025-10-11,???,
CUST-01219,23.65569231,187932.7864,567.1861084,8.798019736,3,3.55453904,,consumer,f,N,Yes,2024-05-26,Social,
CUST-01159,18.0 years,24679.95076,624 pts,8.934679466,6,,Bengaluru,,Female,,No,2024-03-26,,ok
CUST-01416,,57018.51871,575.5879066,5.662991264,8,3.249381921,Bengaluru,,Male,yes,,2024-12-12,referral,good customer
CUST-01528,,26558.75954,557.5045736,7.612202564,12,3.579192041,Bengaluru,consumer,m,,No,2025-04-06,,???
CUST-01656,,66599.50517,646.4581346,3.322473608,,2.306081465,Bengaluru,,Female,Yes,No,2025-08-14,email,follow-up needed
CUST-01301,,74438.46001,,7.900676752,5,3.077801268,Bengaluru,UNKNOWN,Male,,No,2024-08-17,referral,follow-up needed
CUST-01823,,,638.7411151,99999,2,5,Mumbai,SMB,m,,No,2026-01-31,,late payment
CUST-00801,,,799.7704498,3.023681718,3,2.521037625,Chennai,Enterprise,M,Yes,No,2023-03-27,email,ok
CUST-01604,,122649.0628,791.2980376,7.673026821,8,3.927367038,Kolkata,SMB,m,,No,22/06/2025,???,urgent
CUST-00161,,41284.4919,261.433939,7.089411427,6,,Hyderabad,Consumer,Male,no,No,2021-06-13,,
CUST-00957,32.19163842,73663.39212,ERR,6.923821239,4,4.041388855,Mumbai,Consumer,Female,Yes,No,02/09/2023,???,???
CUST-01187,34.20562755,32063.82774,473.1116824,4.786217046,2,3.702776639,Mumbai,UNKNOWN,Male,N,Yes,23/04/2024,google_ads,???
CUST-00822,55.25332328,64828.03633,668.3751081,6.180129821,,3.78504343,Kolkata,Enterprise,f,Yes,No,2023-04-17,???,???
CUST-01682,25.69507847,74902.01707,679.0659764,3.538977056,6,,Bengaluru,,,1,No,,Unknown,complaint!!!
CUST-00878,35.34839219,40930.5447,,0.8430393419,8,,Mumbai,,Female,yes,No,2023-06-13,WEB,good
CUST-00914,30.5339876,,630.6115827,14.57235544,9,,Kolkata,UNKNOWN,Male,,No,2023-07-20,WEB,complaint!!!
CUST-00153,18,34522.93667,,3.310177614,,3.841667888,Bengaluru,Consumer,f,Y,No,,,
CUST-01871,48.4632124,55533.05789,,,,,Hyderabad,,m,,No,2026-03-21,google_ads,normal
CUST-01777,21.83836941,33408.02373,630.9881048,,5,5,,Consumer,F,Yes,Yes,2025-12-15,Google Ads,normal
CUST-00510,43.6 years,,733.4003148,0.9932993816,6,5,Chennai,Consumer,,,No,03/06/2022,,
CUST-01136,53.46133099,29625.10192,696.8668354,1.801398812,8,,,SMB,,N,No,2024-03-02,Google Ads,complaint!!!
CUST-01251,49.60759083,,536.5280633,9.039162058,5,3.131242423,Bengaluru,SMB,M,,No,,referral,
CUST-01684,,42981.67275,622.9006764,3.411689277,6,4.355689576,Bengaluru,SMB,F,No,No,2025-09-11,google_ads,urgent
CUST-00104,46.85018682,84088.01484,431.6682436,3.841781188,11,3.778973838,Mumbai,SMB,M,1,No,,,follow-up needed
CUST-01446,41.48048476,45898.26224,,3.490009177,7,4.410588005,,consumer,m,Yes,No,12/01/2025,,VIP
CUST-01444,55.26446579,44787.96898,six hundred,5.093092895,8,4.083271629,Delhi,,Male,,No,2025-01-10,,urgent
CUST-00587,23.88062337,57560.01809,,4.487166644,,2.753065344,Delhi,consumer,Male,,Yes,21/08/2022,Google Ads,good customer
CUST-01769,26.98695755,91604.77167,696.9148337,6.391521092,1,,Mumbai,Consumer,Female,no,,2025-12-07,google_ads,follow-up needed
CUST-01144,31.48195003,63287.60704,657.2880271,4.260063694,5,3.530839611,Bengaluru,consumer,Female,1,No,2024-03-10,WEB,good customer
CUST-00054,34.1639454,"$264,787",786.9403469,,10,3.945220368,Pune,Consumer,F,Y,No,,Email,follow-up needed
CUST-00152,25.57215497,,632.5681213,13.06180824,2,4.855843536,Bengaluru,SMB,Male,,No,2021-06-03,website,good customer
,33.27510593,37475.10034,,4.345688894,11,-999,Mumbai,SMB,f,,,2022-02-15,Social,ok
CUST-01943,23.26501339,34692.73826,615.4709651,7.127877659,2,,,Consumer,F,Y,No,2026-06-02,website,
CUST-00208,23.37424327,"$69,968",703.2620917,11.44298194,8,2.933352693,Delhi,consumer,,Y,No,2021-07-30,Email,complaint!!!
CUST-01895,34.80303759,77668.8929,600.5750728,1.122325665,10,,,Consumer,m,1,No,2026-04-15,referral,N/A
CUST-01123,29.00223994,,647.0472521,4.333869915,6,,Hyderabad,Consumer,M,Y,No,2024-02-18,Website,good
CUST-01891,50.29415211,28185.47045,827 pts,3.909336972,6,99999,Hyderabad,Enterprise,Male,N,,10/04/2026,WEB,late payment
CUST-00009,37.79838611,"$105,759",539.6144966,11.94952628,,,Hyderabad,SMB,M,,No,2021-01-09,,follow-up needed
CUST-01015,,94662.62258,598.3562717,9.328514976,3,4.086539647,Chennai,Consumer,Female,1,,2023-10-31,,good
CUST-01907,38.4 years,22877.45185,587.2065886,1.946611306,4,3.563797897,Pune,,m,no,Yes,2026-04-27,Referral,VIP
CUST-01061,36.15577875,,732.6273764,10.69395716,10,4.15596144,Hyderabad,Consumer,m,0,No,,google_ads,urgent
CUST-00453,61.41215072,,599.0202301,6.849886432,5,1.68495649,Pune,,Female,no,No,2022-04-06,referral,
CUST-00254,26.15771506,14844.59978,667.433852,9.443560742,5,2.810252982,,Enterprise,M,Y,No,,Social,late payment
CUST-01328,18.93322923,,,,3,2.472414826,Mumbai,Consumer,Male,N,No,,,
CUST-00897,29.88779233,,179.4090881,5.076946932,6,3.159209749,Hyderabad,,Male,N,No,2023-07-03,website,ok
CUST-01734,20.69625517,44754.67435,605.4983698,2.434675834,,1.909989044,Hyderabad,consumer,m,0,No,2025-11-01,,N/A
CUST-00881,40.70671807,65066.00985,811.5106726,6.680794491,8,,Chennai,Consumer,M,N,No,16/06/2023,referral,N/A
CUST-01596,43.43046103,216662.2224,646.1882356,7.043882896,13,3.090213219,Delhi,Consumer,M,No,Yes,2025-06-14,,follow-up needed
CUST-01889,19.26556493,47616.33443,656.9267945,,2,4.358873663,Chennai,Consumer,F,,Yes,2026-04-08,,ok
CUST-00624,30.56400879,61783.49571,633 pts,15.71492843,4,4.392726902,,SMB,Male,,,2022-09-27,Unknown,???
CUST-00346,18,,671 pts,6.097061166,3,3.820940671,Bengaluru,Enterprise,Female,1,No,2021-12-18,,good
CUST-01703,39.69703368,36589.92636,631.3816034,4.727560739,10,1.319345744,Pune,SMB,Male,N,No,2025-10-01,Referral,
CUST-00263,40.78603868,59343.70243,543.8443329,0.8907574401,6,3.740002056,Pune,,f,No,No,2021-09-24,Social,good
CUST-01635,,50050.66428,,3.373362994,6,4.448313478,Pune,,Female,,Yes,2025-07-24,google_ads,good
CUST-01322,31.27095003,,713.583898,3.65198791,8,,Bengaluru,Consumer,Female,yes,No,2024-09-08,???,follow-up needed
CUST-01439,23.03219036,47043.78352,534.9431054,9.451638574,5,3.863642364,Mumbai,Consumer,,Yes,Yes,2025-01-05,Email,good
CUST-00151,,53112.02777,558 pts,3.829483346,7,,Bengaluru,Enterprise,m,no,Yes,2021-06-02,referral,
CUST-00473,34.58763394,65864.11419,833.9561274,,3,4.226294792,Mumbai,Enterprise,m,Yes,No,2022-04-26,Referral,
CUST-00641,20.06713256,"$76,027",620.1937645,1.179719358,10,2.775317793,Mumbai,Consumer,F,Y,No,2022-10-15,???,complaint!!!
CUST-01983,38.37256641,45181.67686,677.2579863,6.424391444,8,,Chennai,SMB.,F,,No,2026-07-13,Referral,
CUST-01883,32.51828023,65718.37573,779 pts,1.267340616,,2.925589099,Pune,SMB,M,0,Yes,2026-04-02,google_ads,ok
CUST-00551,,21841.73196,556.8497993,1.279180163,8,3.656743131,Bengaluru,,f,Yes,Yes,2022-07-15,Referral,N/A
CUST-01780,55.54826316,,819.7122499,12.08865069,9,3.822467164,,Enterprise,M,Yes,,,,
CUST-00929,35.21276804,26169.67782,,,9,4.589318373,,Consumer,m,Y,No,2023-08-04,Social,
CUST-00489,,117341.4564,711.8072619,2.780919542,,2.622446973,Mumbai,,m,,Yes,2022-05-13,Unknown,
CUST-01812,18,,704.2364133,3.814031527,5,4.225943651,Delhi,UNKNOWN,m,No,No,2026-01-20,Social,
CUST-01172,18,80324.0936,644.4369028,3.868529272,,3.029317226,Chennai,,F,,No,2024-04-08,email,
CUST-00147,30.65483841,32748.56788,634.0750507,4.235304181,15,4.312965769,Delhi,SMB,Female,0,Yes,2021-05-29,Google Ads,ok
CUST-01705,40.8 years,73305.18205,619.8435992,2.195159574,9,4.83718779,,,Male,yes,Yes,2025-10-03,website,N/A
CUST-01929,48.39470241,,691.8300976,1.937358263,3,2.967220803,Pune,SMB,Female,N,Yes,2026-05-19,Unknown,good customer
CUST-00403,47.84634171,,500.2942329,,,,Hyderabad,Consumer,m,Yes,Yes,2022-02-14,Email,normal
CUST-00955,29.4547755,17061.76401,534.3336117,8.108127436,6,3.834519803,Pune,Consumer,M,No,No,,referral,ok
CUST-01878,59.7069745,65568.00766,592.5413713,5.473299456,,1.740733678,Pune,Consumer,M,N,No,28/03/2026,Referral,follow-up needed
CUST-00660,34.11449955,,704.4274914,11.97142876,,,Bengaluru,SMB.,F,No,Yes,2022-11-03,???,ok
CUST-01373,42.85826105,"$24,407",634 pts,2.917858104,7,2.663363504,Pune,Consumer,Female,,No,2024-10-30,referral,???
CUST-00464,18,28601.21218,651.4187321,10.06439433,8,4.36566373,Chennai,,f,yes,Yes,2022-04-17,website,
CUST-01350,36.69025818,33213.49485,557.5861877,1.596798374,3,,,Consumer,Male,N,Yes,2024-10-06,,???
CUST-00187,,,,4.213465758,7,4.355218319,Bengaluru,Consumer,f,N,No,,Email,???
CUST-01148,33.38904905,51659.7614,552.5613448,,,3.693676099,Delhi,,m,Y,No,2024-03-14,Website,late payment
CUST-01225,27.2 years,63283.73274,612.1860579,7.887493845,6,,Kolkata,SMB,,,No,2024-06-01,website,late payment
CUST-00609,18.0 years,,616.6326134,1.671022142,2,4.50233573,Delhi,Consumer,F,Yes,No,2022-09-12,referral,
CUST-00144,41.21253755,,689.9497967,7.956778254,3,2.379005087,Hyderabad,Consumer,F,no,,2021-05-26,,normal
CUST-00752,,44293.26244,655 pts,14.69398263,,,Hyderabad,Enterprise,F,,No,2023-02-05,Referral,good customer
CUST-01535,62.10506463,71273.23969,686.3650263,2.687949757,5,4.010653533,,Enterprise,f,1,No,2025-04-13,Website,normal
CUST-00982,,,591 pts,8.180579844,4,4.975298625,Hyderabad,,m,N,No,2023-09-27,Google Ads,follow-up needed
CUST-00198,unknown,,694.7558631,5.317777144,6,,Chennai,SMB,m,N,No,2021-07-20,,???
CUST-01634,37.79554533,51282.20779,549.9062385,,7,4.115050088,Bengaluru,Consumer,M,,No,2025-07-23,Referral,late payment
CUST-00884,23.93634089,103005.2769,808.2574053,6.1219113,10,3.78252746,Pune,UNKNOWN,f,1,No,,referral,???
CUST-00280,41.1529907,,715.2027905,,6,2.849727152,Bengaluru,Enterprise,,yes,,2021-10-12,email,
CUST-00294,18,43497.36861,603.7567865,2.222302785,7,1.984888769,Delhi,,Male,Y,No,2021-10-26,google_ads,good customer
CUST-01824,45.73470094,48981.25857,521.86411,10.23029945,6,,Mumbai,UNKNOWN,Male,1,Yes,01/02/2026,WEB,good
CUST-00401,35.84466303,,717 pts,1.113275062,8,3.145655765,Pune,Consumer,Female,Yes,No,,Google Ads,VIP
CUST-00123,40.63996021,35244.65525,,,3,4.421319783,Bengaluru,Enterprise,M,,Yes,2021-05-05,Referral,good
CUST-01208,27.4 years,,727.7190957,8.148730197,,4.105486367,,consumer,Female,No,No,,Website,N/A
CUST-00203,39.08701888,57816.44196,656.8224102,4.503013803,6,,Hyderabad,Consumer,F,no,No,2021-07-25,Referral,follow-up needed
CUST-01463,27.75488933,26684.08118,523.4465922,3.903373503,9,,Chennai,,,yes,Yes,2025-01-29,,late payment
CUST-00836,27.3 years,,470.7650844,3.033582966,7,3.86286768,Bengaluru,,M,no,No,2023-05-01,website,
CUST-00247,24.83857306,,634.9884081,1.919737181,4,1.336307413,Kolkata,SMB,Female,No,No,2021-09-08,email,N/A
CUST-01440,51.45008782,158553.2067,768 pts,9.84919683,5,3.077061943,Bengaluru,Consumer,M,No,No,not_a_date,Referral,follow-up needed
CUST-01754,31.21233502,,831.9975551,2.599115628,,,Pune,Consumer,F,0,No,2025-11-22,website,follow-up needed
CUST-01902,50.85565447,79179.90617,644.7467679,8.262385801,3,2.378186935,Bengaluru,SMB,m,yes,No,2026-04-22,???,normal
CUST-01708,41.11769428,,538.8352425,,6,,Bengaluru,Consumer,Male,No,Yes,,google_ads,good customer
CUST-01881,46.69825606,42037.31904,509.3317234,6.501941401,,4.158444117,Hyderabad,SMB,F,Y,Yes,2026-03-31,???,complaint!!!
