Customer ID,Order Date,City,Product Category,Customer Segment,Gender,Sales Channel,Age,Units Sold,Unit Price,Discount %,Customer Rating,Is Active,Returned,Payment Method,Gross Sales,Discount Amount,Revenue,Cost,Profit
CUST00946,2025-12-21 0:00:00,Mumbai,Beauty,Regular,Female,Retail,69,7,28118.28,30.75,5,1,0,Net Banking,196827.96,60524.6,136303.36,99695.97,36607.39
CUST01889,2025-01-27 0:00:00,Bengaluru,Sports,Premium,Female,Retail,44,4,29842.98,11.94,2.7,1,0,Debit Card,119371.92,14253.01,105118.91,77381.34,27737.57
CUST00600,2025-08-06 0:00:00,Bengaluru,Home & Kitchen,Regular,Male,Retail,62,14,24130.26,15.85,3.3,1,0,UPI,337823.64,53545.05,284278.59,194329.35,89949.24
CUST01763,2025-02-19 0:00:00,Delhi,Electronics,Regular,Male,Corporate,21,1,6272.15,19.33,1.9,1,0,Debit Card,6272.15,1212.41,5059.74,4269.66,790.08
CUST01573,2025-01-04 0:00:00,Chennai,Clothing,Regular,Female,Online,43,5,7777.98,37.06,5,0,0,Net Banking,38889.9,14412.6,24477.3,15357.17,9120.13
CUST01227,2025-02-22 0:00:00,Hyderabad,Beauty,Premium,Male,Retail,20,3,19013.97,17.09,4.3,1,0,Credit Card,57041.91,9748.46,47293.45,36071.22,11222.23
CUST01555,2025-07-25 0:00:00,Hyderabad,Home & Kitchen,Regular,Female,Retail,38,6,22535.69,14.57,4.8,1,0,Net Banking,135214.14,19700.7,115513.44,63088.91,52424.53
CUST01811,2025-04-04 0:00:00,Bengaluru,Sports,Premium,Female,Online,39,3,13732.44,9.35,1.5,1,0,Cash,164789.28,15407.8,149381.48,89442.58,59938.9
CUST01215,2025-09-09 0:00:00,Chennai,Clothing,Regular,Male,Corporate,59,4,26402.89,12.61,1.5,1,0,Cash,105611.56,13317.62,,47794.5,44499.44
CUST01626,2025-06-11 0:00:00,Pune,Home & Kitchen,Regular,Female,Retail,33,5,19231.89,15.23,2.3,0,0,Cash,96159.45,14645.08,81514.37,65985.36,15529.01
CUST00716,2025-09-22 0:00:00,Bengaluru,Clothing,Budget,Female,Online,60,4,8370.31,31.64,1.9,1,0,Credit Card,33481.24,10593.46,22887.78,16908.56,5979.22
CUST00899,2025-07-28 0:00:00,Hyderabad,Electronics,Premium,Female,Retail,26,3,4859.25,12.23,4.8,0,0,Debit Card,14577.75,1782.86,12794.89,10782.83,2012.06
CUST01897,2025-06-20 0:00:00,Pune,Electronics,Budget,Female,Retail,51,4,24590.44,6.48,2,0,0,Credit Card,98361.76,6373.84,91987.92,50116.27,41871.65
CUST01596,2025-09-28 0:00:00,Mumbai,Clothing,Regular,M,Online,26,10,18432.86,36.74,,1,1,Cash,184328.6,67722.33,116606.27,96156.36,20449.91
CUST01997,2025-08-07 0:00:00,Mumbai,Beauty,Premium,Male,Retail,29,2,13230.7,38.21,3.7,1,0,,26461.4,10110.9,16350.5,9188,7162.5
CUST00636,2025-12-10 0:00:00,Bengaluru,Beauty,Regular,Female,Online,48,14,19289.63,27.7,4.2,1,0,Cash,270054.82,74805.19,195249.63,165651.53,29598.1
CUST01252,2025-09-05 0:00:00,Chennai,Beauty,Premium,Male,Retail,49,8,22843.15,19.29,4.1,0,1,Cash,182745.2,35251.55,147493.65,91648.57,55845.08
CUST01718,2025-03-29 0:00:00,Delhi,Sports,Budget,Male,Online,46,10,15662.64,8.18,4.6,1,0,Debit Card,156626.4,12812.04,143814.36,81631.55,62182.81
CUST01981,2025-11-15 0:00:00,Bengaluru,Home & Kitchen,Regular,Female,Online,49,3,28244.48,13.11,2.2,1,0,Net Banking,84733.44,11108.55,73624.89,53952.1,19672.79
CUST01851,2025-02-17 0:00:00,Chennai,Clothing,Regular,Female,Online,50,3,23796.54,30.53,1.8,0,1,Credit Card,71389.62,21795.25,49594.37,31464.4,18129.97
CUST00232,2025-03-31 0:00:00,Bengaluru,Beauty,Regular,Male,Corporate,28,9,28507.65,37.82,2.9,1,1,Credit Card,256568.85,97034.34,159534.51,109721.45,49813.06
CUST00009,2025-08-03 0:00:00,Hyderabad,Home & Kitchen,Premium,Male,Online,53,11,20840.18,34.95,2.9,1,0,Cash,229241.98,80120.07,149121.91,117116.78,32005.13
CUST01869,2025-09-08 0:00:00,Pune,Electronics,Regular,Female,Retail,56,4,20129.23,6.09,4.6,0,0,Debit Card,80516.92,4903.48,75613.44,53381.08,22232.36
CUST00527,2025-10-10 0:00:00,Pune,Electronics,Budget,Female,Corporate,23,10,8961.5,22.06,3.1,1,0,Credit Card,89615,19769.07,69845.93,38082.36,31763.57
CUST01505,2025-01-17 0:00:00,Chennai,Home & Kitchen,Regular,Female,Online,60,6,28419.75,12.61,1.4,1,0,UPI,170518.5,21502.38,149016.12,93369.76,55646.36
CUST01485,2025-08-01 0:00:00,Pune,Clothing,Regular,Male,Online,19,2,10859.48,26.34,1.7,1,1,Credit Card,21718.96,5720.77,15998.19,11982.82,4015.37
CUST00886,2025-02-09 0:00:00,Mumbai,Sports,Premium,Female,Retail,150,6,5779.57,33.86,1.6,1,0,Cash,34677.42,11741.77,22935.65,17631.99,5303.66
CUST00176,2025-10-11 0:00:00,Pune,Clothing,Regular,Male,Corporate,52,11,11537,5.94,1.1,1,0,UPI,126907,7538.28,119368.72,95671.96,23696.76
CUST00932,2025-09-14 0:00:00,Delhi,Home & Kitchen,Regular,Male,Corporate,46,12,13341.31,3.07,4.6,1,0,Credit Card,160095.72,4914.94,155180.78,84133.42,71047.36
CUST00772,2025-09-06 0:00:00,Hyderabad,Clothing,Regular,Female,Online,59,8,26635.69,34.48,2.8,0,0,Net Banking,213085.52,73471.89,139613.63,105512.07,34101.56
CUST01654,2025-10-26 0:00:00,Chennai,Home & Kitchen,Premium,Male,Online,56,13,18646.5,34.03,3.8,0,0,Cash,242404.5,82490.25,159914.25,94930.07,64984.18
CUST00218,2025-12-22 0:00:00,Bengaluru,Home & Kitchen,Premium,Female,Online,45,13,24920.97,,4.6,1,0,Net Banking,323972.61,71338.77,252633.84,211029,41604.84
CUST01743,2025-01-21 0:00:00,Mumbai,Sports,Budget,Male,Online,23,5 units,11390.61,34.84,4.7,0,0,Net Banking,148077.93,51590.35,96487.58,67834.32,28653.26
CUST00022,2025-04-07 0:00:00,Pune,Sports,Budget,Male,Online,19,11,8877,9.65,1.8,1,0,,97647,9422.94,88224.06,46044.98,42179.08
CUST00502,2025-09-11 0:00:00,Pune,Beauty,Premium,Female,Retail,54,6,5526.75,38.96,3.8,1,0,Net Banking,33160.5,12919.33,20241.17,10670.51,9570.66
CUST00948,2025-01-23 0:00:00,Delhi,Clothing,Premium,Female,Corporate,50,5,,15.41,4.9,1,0,Net Banking,30038.65,4628.96,25409.69,13528.26,11881.43
CUST01361,2025-03-10 0:00:00,Pune,Clothing,Regular,Male,Corporate,56,2,12314.3,11.37,4,1,0,Debit Card,24628.6,2800.27,21828.33,13783.39,8044.94
CUST01877,2025-04-10 0:00:00,Delhi,Clothing,Budget,Male,Online,66,12,4862.98,13.63,3.3,1,0,UPI,58355.76,7953.89,50401.87,38411.06,11990.81
CUST00681,2025-07-19 0:00:00,Hyderabad,Clothing,Budget,Male,Online,64,9,28046.74,28.4,3.5,1,0,Net Banking,252420.66,71687.47,180733.19,143098.08,37635.11
CUST01925,2025-08-18 0:00:00,Mumbai,Home & Kitchen,Regular,Male,Retail,29,11,20059.49,31.27,4.2,Inactive,0,Debit Card,220654.39,68998.63,151655.76,77773.98,73881.78
CUST01346,2025-04-22 0:00:00,Pune,Clothing,Regular,Male,Online,52,6,17040.06,36.03,1.4,0,0,Debit Card,102240.36,36837.2,65403.16,41593.03,23810.13
CUST01155,2025-01-28 0:00:00,Pune,Electronics,Premium,Male,Online,44,3,10044.6,8.59,4.6,1,0,Cash,30133.8,2588.49,27545.31,21770.29,5775.02
CUST01951,2025-08-23 0:00:00,Hyderabad,Clothing,Regular,Female,Corporate,18,4,14240.86,2.3,4.9,1,0,Net Banking,56963.44,1310.16,55653.28,32356.26,23297.02
CUST01885,2025-09-23 0:00:00,Chennai,Clothing,Premium,Male,Retail,29,5,26270.79,22.5,4.9,1,0,Cash,131353.95,29554.64,101799.31,80430.75,21368.56
CUST01265,2025-05-21 0:00:00,Bengaluru,Electronics,Regular,female,Retail,29,8,7742.35,31.33,1.4,1,0,Net Banking,61938.8,19405.43,42533.37,23641.26,18892.11
CUST01423,2025-03-27 0:00:00,Chennai,ELECTRONICS,Regular,Male,Corporate,27,9,4942.88,5.97,3.7,1,1,Credit Card,44485.92,2655.81,41830.11,23739.76,18090.35
CUST00136,2025-07-26 0:00:00,Hyderabad,Home & Kitchen,Regular,Female,Corporate,51,6,22227,34.26,4.9,1,0,Debit Card,133362,45689.82,87672.18,63146.74,24525.44
CUST01574,2025-09-08 0:00:00,Chennai,Home & Kitchen,Premium,Female,Online,54,13,16561.76,2.35,2.9,1,0,UPI,215302.88,5059.62,210243.26,164506.14,45737.12
CUST01890,2025-06-08 0:00:00,Bengaluru,Electronics,Regular,Male,Online,40,10,13864.8,36.26,1.2,0,0,UPI,138648,50273.76,88374.24,71101.63,17272.61
CUST00100,2025-11-27 0:00:00,Chennai,Beauty,Premium,Male,Corporate,31,8,10191.43,16.32,3.9,1,0,Debit Card,81531.44,13305.93,68225.51,35680.52,32544.99
CUST00372,2025-07-11 0:00:00,Chennai,Beauty,Regular,Female,Corporate,41,13,20697.95,5.28,2.5,1,0,Debit Card,269073.35,14207.07,254866.28,207361.88,47504.4
CUST00111,2025-02-16 0:00:00,Mumbai,Sports,Premium,Female,Retail,46,11,6376.72,18.1,4.4,0,0,Net Banking,70143.92,12696.05,57447.87,40532.03,16915.84
CUST00675,2025-08-26 0:00:00,Hyderabad,Electronics,Regular,Female,Retail,35,5,25791.93,1.18,2.8,0,0,Cash,128959.65,1521.72,127437.93,82205.98,45231.95
CUST00463,2025-03-14 0:00:00,Bengaluru,Beauty,Regular,Female,Online,31,14,8012.74,26.91,3.3,0,1,UPI,112178.36,30187.2,81991.16,63072.23,18918.93
CUST00437,2025-09-22 0:00:00,Mumbai,Beauty,Premium,Female,Retail,29,4,16959.38,38.13,4.1,0,0,UPI,67837.52,25866.45,41971.07,29932,12039.07
CUST01605,2025-07-23 0:00:00,Mumbai,Sports,Regular,Male,Retail,41,2,18429.21,0.85,4.9,1,0,Net Banking,36858.42,313.3,36545.12,26520.2,10024.92
CUST00417,2025-02-19 0:00:00,Mumbai,Beauty,Budget,Female,Corporate,57,5,,12,4.9,1,0,Cash,93671.5,11240.58,82430.92,62175.81,20255.11
CUST00181,2025-12-08 0:00:00,Chennai,Clothing,Regular,Male,Corporate,56,7,6144.48,26.14,1.9,0,0,Cash,43011.36,11243.17,31768.19,21468.54,10299.65
CUST01286,2025-12-09 0:00:00,Pune,Sports,Premium,Male,Corporate,56,6,21185.39,16.25,2.2,1,0,Credit Card,127112.34,20655.76,106456.58,71523.98,34932.6
CUST01652,2025-07-14 0:00:00,Pune,Sports,Premium,Female,Corporate,49,13,6212.5,18.6,2.7,1,0,Net Banking,80762.5,15021.82,65740.68,38368.88,27371.8
CUST01052,2025-12-29 0:00:00,Chennai,Clothing,Regular,Female,Corporate,22,6,9535.07,37.58,1.5,1,1,Net Banking,57210.42,21499.68,35710.74,24791.16,10919.58
CUST00402,2025-08-22 0:00:00,Chennai,Beauty,Regular,M,Retail,31,13,9459.98,19.53,2.9,1,0,Debit Card,122979.74,24017.94,98961.8,74227.84,24733.96
CUST00565,2025-08-17 0:00:00,Hyderabad,Electronics,Premium,Male,Corporate,45,13,17744.93,32.2,4.9,0,0,Cash,230684.09,74280.28,156403.81,83594.96,72808.85
CUST00104,2025-07-13 0:00:00,Mumbai,Electronics,Regular,Female,Online,30,4,9846.64,32.95,2.9,1,0,Credit Card,39386.56,12977.87,26408.69,14588.3,11820.39
CUST01101,2025-09-15 0:00:00,Delhi,Sports,Premium,Female,Retail,40,3,534.75,36.3,2,0,0,UPI,1604.25,582.34,1021.91,699,322.91
CUST01026,2025-01-15 0:00:00,Bengaluru,Electronics,Regular,Other,Corporate,24,9,12457.56,4.18,1,0,0,Cash,112118.04,4686.53,107431.51,70951.41,36480.1
CUST00536,2025-08-31 0:00:00,Bengaluru,Electronics,Premium,Male,Corporate,43,1,10344.55,38.97,4.7,0,0,UPI,10344.55,4031.27,6313.28,3212.71,3100.57
CUST01065,2025-04-11 0:00:00,Hyderabad,Sports,Regular,Male,Online,63,5,2324.47,32.4,1.5,0,0,Credit Card,11622.35,3765.64,7856.71,5719.02,2137.69
CUST00083,2025-03-09 0:00:00,Hyderabad,Electronics,Premium,Female,Online,20,5,10345.24,0.96,1.7,1,0,Net Banking,51726.2,496.57,51229.63,38628.48,12601.15
CUST00967,2025-09-02 0:00:00,Delhi,Beauty,Regular,Male,Corporate,38,4,19434.84,8.62,1.3,1,0,Debit Card,77739.36,6701.13,71038.23,52361.61,18676.62
CUST00384,2025-10-05 0:00:00,Bengaluru,Sports,Regular,Female,Retail,18,8,4858.94,26.3,3.3,1,0,Debit Card,38871.52,10223.21,28648.31,15964.72,12683.59
CUST00561,2025-01-07 0:00:00,Pune,Electronics,Budget,Female,Corporate,50,14,10127.35,3.34,4.7,1,0,Debit Card,141782.9,4735.55,137047.35,116288.65,20758.7
CUST01777,2025-09-24 0:00:00,Delhi,Clothing,Premium,Male,Corp,30,4,250000,20.48,3.3,0,0,UPI,73934.96,15141.88,58793.08,30844.03,27949.05
CUST01410,2025-07-07 0:00:00,Hyderabad,Sports,Regular,Male,Retail,50,11,17079.85,27.93,3.8,0,1,UPI,187878.35,52474.42,135403.93,80226.73,55177.2
CUST00375,2025-10-14 0:00:00,Delhi,Electronics,Regular,Male,Retail,69,9,10488.88,28.8,1.3,1,0,Cash,94399.92,27187.18,67212.74,34209.42,33003.32
CUST01725,2025-07-06 0:00:00,Pune,Clothing,Regular,Female,Corporate,31,8,2010.9,5.8,4.8,1,0,Net Banking,16087.2,933.06,15154.14,9281.98,5872.16
CUST01594,2025-01-18 0:00:00,Pune,Sports,Regular,Female,Retail,64,5,8146.04,26.38,3.6,1,0,Credit Card,40730.2,10744.63,29985.57,16792.05,13193.52
CUST00262,2025-04-17 0:00:00,Hyderabad,home & kitchen,Regular,Male,Online,68,2,17287.22,36.64,3.5,1,0,Net Banking,34574.44,12668.07,21906.37,12033.2,9873.17
CUST00800,2025-01-30 0:00:00,Pune,Sports,Regular,Male,Retail,21,8,16929.14,90,2.8,0,0,Debit Card,135433.12,1042.84,134390.28,112130.74,22259.54
CUST01377,2025-03-09 0:00:00,Mumbai,Home & Kitchen,Budget,Female,Retail,38,5,27453,37.85,4.8,1,0,Cash,137265,51954.8,85310.2,54179.09,31131.11
CUST00003,2025-08-19 0:00:00,Pune,Sports,Budget,Male,Retail,30,4,17284.47,17.63,3.1,1,0,Debit Card,69137.88,12189.01,56948.87,34552.04,22396.83
CUST00603,2025-02-10 0:00:00,Delhi,Clothing,Budget,Male,Corporate,40,2,24387.09,7.29,2.2,1,0,Debit Card,48774.18,3555.64,45218.54,32909.09,12309.45
CUST00119,2025-03-02 0:00:00,Chennai,Home & Kitchen,Regular,Female,Corporate,69,11,27848,,2.9,1,0,Cash,306328,90121.7,216206.3,133930.48,82275.82
CUST01764,2025-09-30 0:00:00,Delhi,Electronics,Budget,Male,Retail,N/A,6,24639.58,8.62,1.8,0,0,Net Banking,147837.48,12743.59,135093.89,68149.39,66944.5
CUST00695,2025-12-19 0:00:00,Bengaluru,Sports,Regular,Female,Retail,29,14,17300.87,11.88,4.8,0,0,Credit Card,242212.18,28774.81,213437.37,149888.48,63548.89
CUST00975,2025-05-27 0:00:00,Mumbai,Beauty,Regular,FEMALE,Corporate,60,10,16578.63,16.8,4.1,1,0,Credit Card,165786.3,27852.1,137934.2,99246.35,38687.85
CUST00545,2025-12-25 0:00:00,Bengaluru,Clothing,Prem,Male,Retail,68,14,26324.35,34.01,3,1,0,Net Banking,368540.9,125340.76,243200.14,187654.49,55545.65
CUST00027,2025-01-03 0:00:00,Pune,Electronics,Premium,Female,Retail,69,5,8432.19,21.15,2.2,0,0,Debit Card,42160.95,8917.04,33243.91,21563.45,11680.46
CUST00978,2025-08-02 0:00:00,Delhi,Beauty,Budget,F,Corporate,43,3,2379.38,17.48,4.5,1,0,Net Banking,7138.14,1247.75,5890.39,4822.72,1067.67
CUST01756,2025-10-26 0:00:00,Delhi,Sports,Premium,Female,Retail,69,11,960.42,35.46,4.9,1,0,Cash,10564.62,3746.21,6818.41,4384.09,2434.32
CUST00002,2025-04-09 0:00:00,Mumbai,Electronics,Premium,Male,Corporate,27,1,27251.78,23.25,1.5,1,0,UPI,27251.78,6336.04,20915.74,12514.16,8401.58
CUST01995,2025-07-29 0:00:00,Delhi,Clothing,Premium,Male,Corporate,61,4,10284.27,19.67,3.2,1,0,UPI,41137.08,8091.66,33045.42,17789.09,15256.33
CUST01915,2025-08-10 0:00:00,Delhi,Sports,Regular,Male,Corporate,47,4,3923.41,33.23,3.6,1,0,Net Banking,15693.64,5215,10478.64,5973.59,4505.05
CUST01343,2025-05-14 0:00:00,Pune,Sports,Budget,Male,Retail,41,2,19622.01,37.28,3.9,1,0,Cash,39244.02,14630.17,24613.85,18529.09,6084.76
CUST01880,2025-12-11 0:00:00,Hyderabad,Beauty,Budget,Female,Online,20,4,23717.66,6.33,1.4,1,0,UPI,94870.64,6005.31,88865.33,62826.19,26039.14
CUST00698,2025-01-18 0:00:00,Mumbai,Clothing,Regular,Male,Corporate,21,1,8109.28,21.83,3.2,0,0,Credit Card,8109.28,1770.26,6339.02,5381.03,957.99
CUST00532,2025-12-23 0:00:00,Hyderabad,Sports,Regular,Male,Corporate,31,9,14591.08,33.84,3.9,0,1,Net Banking,131319.72,44438.59,86881.13,56947.13,29934
CUST00145,2025-09-27 0:00:00,Pune,Home & Kitchen,Premium,Male,Online,63,7,12987.29,21.49,3.5,0,1,Credit Card,90911.03,19536.78,71374.25,37253.07,34121.18
CUST01251,2025-11-27 0:00:00,Chennai,Beauty,Regular,Male,Online,60,9,14574.3,17.23,4.1,0,0,Debit Card,131168.7,22600.37,108568.33,91358.94,17209.39
CUST01123,2025-11-18 0:00:00,Bengaluru,Beauty,Regular,Male,Retail,34,2,23237.66,5.28,3.8,1,0,Credit Card,46475.32,2453.9,,33503.9,10517.52
CUST00926,2025-01-27 0:00:00,Pune,Electronics,Regular,Male,Retail,18,10,4365.89,4.05,1.8,1,0,UPI,43658.9,1768.19,41890.71,28322.35,13568.36
CUST00877,2025-12-25 0:00:00,Delhi,Home & Kitchen,Premium,Male,Online,64,200,21121.1,14.93,2.6,0,0,Credit Card,84484.4,12613.52,71870.88,51976.77,19894.11
CUST01571,2025-11-17 0:00:00,Chennai,Beauty,Premium,Female,Online,57,5,16118.37,21.03,1.3,1,0,UPI,80591.85,16948.47,63643.38,49888.4,13754.98
CUST01130,2025-05-29 0:00:00,Pune,Electronics,Budget,Female,Retail,53,200,23160.47,26.55,2.9,0,0,Credit Card,324246.58,86087.47,238159.11,127971.37,110187.74
CUST01526,2025-07-31 0:00:00,Delhi,Electronics,Regular,Female,Corporate,40,11,,16.69,1.8,1,0,Cash,179223.88,29912.47,149311.41,85648.77,63662.64
CUST01223,2025-05-14 0:00:00,Delhi,Sports,Premium,Female,Retail,36,12,26075.77,12.16,4.4,1,0,Cash,312909.24,38049.76,274859.48,232628.43,42231.05
CUST01660,2025-01-21 0:00:00,Hyderabad,Clothing,Premium,Male,Online,18,10,24688.34,16.31,2.7,1,0,UPI,246883.4,40266.68,206616.72,169846.58,36770.14
CUST01405,2025-10-11 0:00:00,Mumbai,Home & Kitchen,Regular,Female,Corporate,42,9,23970.05,29.55,4.7,0,0,UPI,215730.45,63748.35,151982.1,120486.33,31495.77
CUST00775,2025-05-08 0:00:00,Bengaluru,,Premium,Female,Online,27,3,11503.36,30.36,4.7,1,0,Cash,34510.08,10477.26,24032.82,13671.8,10361.02
CUST00231,2025-08-21 0:00:00,Mumbai,Home & Kitchen,Regular,Female,Corporate,18,14,10057.3,3.24,1.4,1,0,Credit Card,140802.2,4561.99,136240.21,88610.03,47630.18
CUST01458,2025-06-11 0:00:00,Bengaluru,Beauty,Regular,Female,Corporate,36,4,17181.72,22.67,2.8,0,0,Credit Card,68726.88,15580.38,53146.5,34881.21,18265.29
CUST00124,2025-11-04 0:00:00,Hyderabad,Sports,Regular,Male,Online,20,10,7349.91,9.14,2.7,1,0,Credit Card,73499.1,6717.82,66781.28,34336.05,32445.23
CUST01741,2025-05-26 0:00:00,Mumbai,Beauty,Regular,Female,Corporate,46,14,28503.49,37.83,4.6,0,0,Net Banking,399048.86,150960.18,248088.68,144648.31,103440.37
CUST01183,2025-01-20 0:00:00,Pune,Electronics,Budget,Female,Retail,27,8,4620.79,12.32,2.8,0,0,Net Banking,36966.32,4554.25,32412.07,24710.74,7701.33
CUST01802,2025-10-14 0:00:00,Chennai,Clothing,Regular,Male,Retail,62,2,7045.32,23.86,2,1,0,Debit Card,14090.64,3362.03,10728.61,7507.73,3220.88
CUST00280,2025-01-30 0:00:00,Hyderabad,Electronics,Regular,Female,Corporate,63,7,10924.99,28.26,3,1,0,Debit Card,76474.93,21611.82,54863.11,46070.64,8792.47
CUST00937,2025-08-31 0:00:00,Delhi,Home & Kitchen,Premium,Male,Corporate,44,3,22888.03,34.22,1.5,1,0,Net Banking,68664.09,23496.85,45167.24,22748.04,22419.2
CUST00072,2025-11-09 0:00:00,Hyderbad,Sports,Budget,Female,Retail,51,6,2472.16,5.13,1.1,1,0,Credit Card,14832.96,760.93,14072.03,11125.56,2946.47
CUST01714,2025-06-12 0:00:00,Delhi,Clothing,Budget,Male,Corporate,54,7,9443.22,16.03,4.7,1,0,Credit Card,66102.54,10596.24,55506.3,37813.9,17692.4
CUST00495,2025-08-20 0:00:00,Hyderabad,Electronics,Budget,Male,Corporate,38,4,14931.45,35.49,3.3,1,0,Cash,59725.8,21196.69,38529.11,26450.19,12078.92
CUST00167,2025-03-15 0:00:00,Chennai,Sports,Budget,Female,Retail,54,12,19811.13,38.53,1.6,1,0,Credit Card,237733.56,91598.74,146134.82,123468.79,22666.03
CUST00989,2025-01-05 0:00:00,Chennai,Sports,Regular,Female,Online,49,5,7571.12,30.4,2.8,1,0,UPI,37855.6,11508.1,26347.5,20475.76,5871.74
CUST00689,2025-12-09 0:00:00,Chennai,Clothing,Premium,Male,Retail,18,7,1565.08,9.59,1.2,1,0,Net Banking,10955.56,1050.64,9904.92,6857.39,3047.53
CUST00432,2025-10-23 0:00:00,Hyderabad,Beauty,Premium,Female,Corporate,37,9,5687.48,3.77,2.8,1,1,Net Banking,51187.32,1929.76,49257.56,41216.7,8040.86
CUST00906,2025-05-11 0:00:00,Bengaluru,Beauty,Budget,Male,Online,35,13,25673.84,7.61,1.5,0,0,Debit Card,333759.92,25399.13,308360.79,260760.61,47600.18
CUST00438,2025-07-28 0:00:00,Bengaluru,Electronics,Premium,Other,Online,69,8,13137.91,33.03,4.7,1,0,UPI,105103.28,34715.61,70387.67,37927.25,32460.42
CUST00094,2025-03-29 0:00:00,Hyderabad,Clothing,Regular,Female,Corporate,59,5,25528.3,25.87,3.1,0,0,UPI,127641.5,33020.86,94620.64,67378.61,27242.03
CUST00316,2025-01-07 0:00:00,Hyderabad,Electronics,Budget,Female,Online,43,2,13477.99,16.22,3.2,1,0,Cash,26955.98,4372.26,22583.72,15988.47,6595.25
CUST00719,2025-06-09 0:00:00,Delhi,Home & Kitchen,Budget,Male,Online,60,6,9857.03,9.59,2.9,1,0,Net Banking,59142.18,5671.74,53470.44,41073.46,12396.98
CUST00435,2025-10-23 0:00:00,Bengaluru,Clothing,Premium,Male,Online,33,2,28850.36,38.48,1.8,0,0,Net Banking,57700.72,22203.24,35497.48,29447.6,6049.88
CUST00091,2025-08-11 0:00:00,Mumbai,Clothing,Premium,Male,Corporate,18,13,,39.15,4.9,1,0,UPI,209804.4,82138.42,127665.98,105886.85,21779.13
CUST00483,2025-03-13 0:00:00,Pune,Home & Kitchen,Regular,Male,Retail,57,3,4524.14,5.23,2.3,0,0,UPI,13572.42,709.84,12862.58,6660.41,6202.17
CUST00381,2025-03-31 0:00:00,Bengaluru,Electronics,Regular,Female,Retail,53,7,22605.87,75,4.5,1,1,UPI,158241.09,25255.28,132985.81,68528.62,64457.19
CUST00476,2025-05-07 0:00:00,Hyderabad,Sports,Regular,Female,Retail,22,10,13895.87,10.49,3.9,1,0,Credit Card,138958.7,14576.77,124381.93,79416.69,44965.24
CUST00928,2025-05-05 0:00:00,Chennai,Home & Kitchen,Budget,Male,Online,21,5,15167.4,18.02,4.6,Yes,0,UPI,75837,13665.83,62171.17,43708.8,18462.37
CUST00808,2025-11-25 0:00:00,Mumbai,Electronics,Premium,Female,Online,64,10,23116.68,32.29,4.5,1,1,Debit Card,231166.8,74643.76,156523.04,80604.19,75918.85
CUST00220,2025-04-26 0:00:00,Mumbai,Sports,Budget,Male,Corporate,66,3,8718.04,12.6,3.2,1,0,Credit Card,26154.12,3295.42,22858.7,19061.99,3796.71
CUST00344,2025-09-17 0:00:00,Hyderabad,Beauty,Regular,Female,Online,31,12,22371.89,25.71,4.3,1,0,UPI,268462.68,69021.76,199440.92,121150.79,78290.13
CUST00114,2025-10-24 0:00:00,Mumbai,Beauty,Regular,Other,Online,22,7,12176.04,7.42,2.9,1,0,UPI,85232.28,6324.24,78908.04,53562.5,25345.54
CUST00423,2025-03-13 0:00:00,Bengaluru,Beauty,Premium,Female,Online,24,5,20178.19,29.94,4.5,1,0,UPI,100890.95,30206.75,70684.2,36931.84,33752.36
CUST00248,2025-08-29 0:00:00,Mumbai,Electronics,Budget,Female,Corporate,49,12,18060.14,2.63,3.7,1,0,Cash,216721.68,5699.78,211021.9,140339.13,70682.77
CUST01056,2025-01-28 0:00:00,Bengaluru,Sports,Regular,Male,Retail,24,10,,29.56,1.2,1,0,Cash,48840.6,14437.28,34403.32,25724.18,8679.14
CUST01560,2025-07-10 0:00:00,Hyderabad,Home & Kitchen,Regular,Male,Corporate,62,12,3978.94,27.66,4.9,1,0,Cash,47747.28,13206.9,34540.38,26105.93,8434.45
CUST01464,2025-05-22 0:00:00,Bengaluru,Electronics,Regular,Female,Retail,43,11,18931.91,17.06,4.7,1,0,Credit Card,208251.01,35527.62,172723.39,95777.63,76945.76
CUST00325,2025-09-17 0:00:00,Hyderabad,Sports,Regular,Male,Retail,43,14,3544.68,33.32,4.1,1,0,Credit Card,49625.52,16535.22,33090.3,23782.87,9307.43
CUST00035,2025-12-28 0:00:00,Pune,Home & Kitchen,Premium,Male,Corporate,22,13,15472.39,8.09,2.2,1,0,UPI,201141.07,16272.31,184868.76,111745.35,73123.41
CUST01863,2025-12-29 0:00:00,Mumbai,Beauty,Budget,Male,Online,58,2,15544.92,16.55,2.3,1,0,Credit Card,31089.84,5145.37,25944.47,17031.94,8912.53
CUST00493,2025-02-03 0:00:00,Bengaluru,Home & Kitchen,Regular,Female,Online,37,10,11832.96,29.14,2.3,1,0,Cash,118329.6,34481.25,83848.35,50541.71,33306.64
CUST01534,2025-02-08 0:00:00,Hyderabad,Electronics,Budget,Female,Online,53,4,15016.63,27.15,4,1,0,Cash,60066.52,16308.06,43758.46,29218,14540.46
CUST00424,2025-04-16 0:00:00,Pune,electronics,Regular,Male,Online,unknown,14,7258.85,26.72,4.2,1,0,Credit Card,101623.9,27153.91,74469.99,46724.81,27745.18
CUST01659,2025-04-04 0:00:00,Chennai,Home & Kitchen,Reg,Male,Online,34,1,12666.38,13.33,3.1,1,0,Net Banking,12666.38,1688.43,10977.95,9220.6,1757.35
